strategy,set_id,hard_count,hard_percentage_all_notes,gt_error_recall,gt_precision,pig_status,recommendable,pareto_status
integrity,mandatory_missing__ni_k2_r4,72373,0.1422925911435037,0.05357142857142857,0.09375,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
integrity,mandatory_missing,74248,0.14597902957211756,0.701530612244898,1.0,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k5_r1,580,0.0011403382872512146,0.0,,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w5_q990,785,0.0015433888887796611,0.0,0.0,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w5_q995,785,0.0015433888887796611,0.0,0.0,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w17_q995,1004,0.001973964897241758,0.002551020408163265,0.058823529411764705,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w9_q995,1094,0.002150913941815222,0.0,0.0,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k5_r2,1149,0.002259049469054561,0.0,,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k5_r4,2247,0.004417827812850826,0.0,,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w17_q990,2496,0.004907386836170744,0.002551020408163265,0.05263157894736842,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w9_q975,5060,0.009948468506019216,0.01020408163265306,0.09302325581395349,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w9_q990,5060,0.009948468506019216,0.002551020408163265,0.043478260869565216,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k3_r1,5397,0.010611044372922077,0.00510204081632653,0.11764705882352941,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w17_q975,6006,0.011808399574535854,0.002551020408163265,0.03333333333333333,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_w5_q975,8627,0.016961548972614187,0.012755102040816327,0.15151515151515152,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k3_r2,10476,0.020596868788351246,0.012755102040816327,0.15151515151515152,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k3_r4,19824,0.03897597621804841,0.02295918367346939,0.140625,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k2_r1,21651,0.042568041822889736,0.015306122448979591,0.08450704225352113,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k2_r2,40529,0.0796840869724215,0.03571428571428571,0.109375,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
noinfo_sensitivity,ni_k2_r4,72373,0.1422925911435037,0.05357142857142857,0.09375,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement,279540,0.5496037324451802,0.2423469387755102,0.09415262636273539,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k5_r1,279738,0.5499930203432418,0.2423469387755102,0.09415262636273539,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k5_r2,279942,0.550394104844275,0.2423469387755102,0.09415262636273539,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k5_r4,280332,0.5511608840374267,0.2423469387755102,0.09415262636273539,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k3_r1,281415,0.5532901708737941,0.2423469387755102,0.09378084896347483,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k3_r2,283269,0.5569353211920074,0.24744897959183673,0.09519136408243375,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k3_r4,286666,0.563614164574408,0.24744897959183673,0.09463414634146342,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k2_r1,287117,0.5645008758977706,0.24489795918367346,0.09293320425943853,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k2_r2,293994,0.5780217490036785,0.25,0.0937799043062201,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_model_agreement__ni_k2_r4,305593,0.6008265486482076,0.25,0.0915032679738562,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious,351748,0.6915719170069659,0.2780612244897959,0.08797417271993543,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k5_r1,351827,0.6917272389460914,0.2780612244897959,0.08797417271993543,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k5_r2,351922,0.6919140184931413,0.2780612244897959,0.08797417271993543,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k5_r4,352095,0.6922541538788214,0.2780612244897959,0.08797417271993543,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k3_r1,352611,0.6932686617343758,0.2780612244897959,0.08783239323126511,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k3_r2,353502,0.6950204572756532,0.28061224489795916,0.08842443729903537,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k3_r4,355074,0.6981111672542031,0.28061224489795916,0.08821170809943865,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k2_r1,355366,0.6986852685988192,0.2780612244897959,0.08713029576338929,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k2_r2,358703,0.7052461459515041,0.28061224489795916,0.08744038155802862,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
whitelist,wl_strict_obvious__ni_k2_r4,364244,0.7161403087957438,0.28061224489795916,0.08634222919937205,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,not_assigned_by_pipeline
