set_id,finger_id,gt_notes,errors,selected_notes,selected_errors,error_recall,precision,scope
bl_rate_q975__ni_k5_r1,R4,136,40,3,2,0.05,0.6666666666666666,all_gt
bl_rate_q975__ni_k5_r1,R5,173,66,7,1,0.015151515151515152,0.14285714285714285,all_gt
bl_rate_q975__ni_k5_r1,L1,217,10,6,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r1,L2,188,6,3,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r1,L3,95,5,0,0,0.0,,assigned_gt
bl_rate_q975__ni_k5_r1,L4,30,5,1,1,0.2,1.0,assigned_gt
bl_rate_q975__ni_k5_r1,L5,225,18,8,1,0.05555555555555555,0.125,assigned_gt
bl_rate_q975__ni_k5_r1,R1,190,9,11,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r1,R2,182,8,0,0,0.0,,assigned_gt
bl_rate_q975__ni_k5_r1,R3,146,7,3,1,0.14285714285714285,0.3333333333333333,assigned_gt
bl_rate_q975__ni_k5_r1,R4,118,22,3,2,0.09090909090909091,0.6666666666666666,assigned_gt
bl_rate_q975__ni_k5_r1,R5,134,27,7,1,0.037037037037037035,0.14285714285714285,assigned_gt
bl_rate_q975__ni_k5_r2,L1,252,45,6,0,0.0,0.0,all_gt
bl_rate_q975__ni_k5_r2,L2,207,25,3,0,0.0,0.0,all_gt
bl_rate_q975__ni_k5_r2,L3,110,20,0,0,0.0,,all_gt
bl_rate_q975__ni_k5_r2,L4,38,13,1,1,0.07692307692307693,1.0,all_gt
bl_rate_q975__ni_k5_r2,L5,279,72,8,1,0.013888888888888888,0.125,all_gt
bl_rate_q975__ni_k5_r2,R1,252,71,11,0,0.0,0.0,all_gt
bl_rate_q975__ni_k5_r2,R2,193,19,0,0,0.0,,all_gt
bl_rate_q975__ni_k5_r2,R3,160,21,3,1,0.047619047619047616,0.3333333333333333,all_gt
bl_rate_q975__ni_k5_r2,R4,136,40,3,2,0.05,0.6666666666666666,all_gt
bl_rate_q975__ni_k5_r2,R5,173,66,7,1,0.015151515151515152,0.14285714285714285,all_gt
bl_rate_q975__ni_k5_r2,L1,217,10,6,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r2,L2,188,6,3,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r2,L3,95,5,0,0,0.0,,assigned_gt
bl_rate_q975__ni_k5_r2,L4,30,5,1,1,0.2,1.0,assigned_gt
bl_rate_q975__ni_k5_r2,L5,225,18,8,1,0.05555555555555555,0.125,assigned_gt
bl_rate_q975__ni_k5_r2,R1,190,9,11,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r2,R2,182,8,0,0,0.0,,assigned_gt
bl_rate_q975__ni_k5_r2,R3,146,7,3,1,0.14285714285714285,0.3333333333333333,assigned_gt
bl_rate_q975__ni_k5_r2,R4,118,22,3,2,0.09090909090909091,0.6666666666666666,assigned_gt
bl_rate_q975__ni_k5_r2,R5,134,27,7,1,0.037037037037037035,0.14285714285714285,assigned_gt
bl_rate_q975__ni_k5_r4,L1,252,45,6,0,0.0,0.0,all_gt
bl_rate_q975__ni_k5_r4,L2,207,25,3,0,0.0,0.0,all_gt
bl_rate_q975__ni_k5_r4,L3,110,20,0,0,0.0,,all_gt
bl_rate_q975__ni_k5_r4,L4,38,13,1,1,0.07692307692307693,1.0,all_gt
bl_rate_q975__ni_k5_r4,L5,279,72,8,1,0.013888888888888888,0.125,all_gt
bl_rate_q975__ni_k5_r4,R1,252,71,11,0,0.0,0.0,all_gt
bl_rate_q975__ni_k5_r4,R2,193,19,0,0,0.0,,all_gt
bl_rate_q975__ni_k5_r4,R3,160,21,3,1,0.047619047619047616,0.3333333333333333,all_gt
bl_rate_q975__ni_k5_r4,R4,136,40,3,2,0.05,0.6666666666666666,all_gt
bl_rate_q975__ni_k5_r4,R5,173,66,7,1,0.015151515151515152,0.14285714285714285,all_gt
bl_rate_q975__ni_k5_r4,L1,217,10,6,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r4,L2,188,6,3,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r4,L3,95,5,0,0,0.0,,assigned_gt
bl_rate_q975__ni_k5_r4,L4,30,5,1,1,0.2,1.0,assigned_gt
bl_rate_q975__ni_k5_r4,L5,225,18,8,1,0.05555555555555555,0.125,assigned_gt
bl_rate_q975__ni_k5_r4,R1,190,9,11,0,0.0,0.0,assigned_gt
bl_rate_q975__ni_k5_r4,R2,182,8,0,0,0.0,,assigned_gt
bl_rate_q975__ni_k5_r4,R3,146,7,3,1,0.14285714285714285,0.3333333333333333,assigned_gt
bl_rate_q975__ni_k5_r4,R4,118,22,3,2,0.09090909090909091,0.6666666666666666,assigned_gt
bl_rate_q975__ni_k5_r4,R5,134,27,7,1,0.037037037037037035,0.14285714285714285,assigned_gt
bl_hmm_disagreement__ni_k2_r1,L1,252,45,94,7,0.15555555555555556,0.07446808510638298,all_gt
bl_hmm_disagreement__ni_k2_r1,L2,207,25,158,4,0.16,0.02531645569620253,all_gt
bl_hmm_disagreement__ni_k2_r1,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k2_r1,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k2_r1,L5,279,72,129,17,0.2361111111111111,0.13178294573643412,all_gt
bl_hmm_disagreement__ni_k2_r1,R1,252,71,89,4,0.056338028169014086,0.0449438202247191,all_gt
bl_hmm_disagreement__ni_k2_r1,R2,193,19,121,7,0.3684210526315789,0.05785123966942149,all_gt
bl_hmm_disagreement__ni_k2_r1,R3,160,21,128,5,0.23809523809523808,0.0390625,all_gt
bl_hmm_disagreement__ni_k2_r1,R4,136,40,109,18,0.45,0.1651376146788991,all_gt
bl_hmm_disagreement__ni_k2_r1,R5,173,66,85,25,0.3787878787878788,0.29411764705882354,all_gt
bl_hmm_disagreement__ni_k2_r1,L1,217,10,94,7,0.7,0.07446808510638298,assigned_gt
bl_hmm_disagreement__ni_k2_r1,L2,188,6,158,4,0.6666666666666666,0.02531645569620253,assigned_gt
bl_hmm_disagreement__ni_k2_r1,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k2_r1,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k2_r1,L5,225,18,129,17,0.9444444444444444,0.13178294573643412,assigned_gt
bl_hmm_disagreement__ni_k2_r1,R1,190,9,89,4,0.4444444444444444,0.0449438202247191,assigned_gt
bl_hmm_disagreement__ni_k2_r1,R2,182,8,121,7,0.875,0.05785123966942149,assigned_gt
bl_hmm_disagreement__ni_k2_r1,R3,146,7,128,5,0.7142857142857143,0.0390625,assigned_gt
bl_hmm_disagreement__ni_k2_r1,R4,118,22,109,18,0.8181818181818182,0.1651376146788991,assigned_gt
bl_hmm_disagreement__ni_k2_r1,R5,134,27,85,25,0.9259259259259259,0.29411764705882354,assigned_gt
bl_hmm_disagreement__ni_k2_r2,L1,252,45,94,7,0.15555555555555556,0.07446808510638298,all_gt
bl_hmm_disagreement__ni_k2_r2,L2,207,25,158,4,0.16,0.02531645569620253,all_gt
bl_hmm_disagreement__ni_k2_r2,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k2_r2,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k2_r2,L5,279,72,131,17,0.2361111111111111,0.1297709923664122,all_gt
bl_hmm_disagreement__ni_k2_r2,R1,252,71,94,5,0.07042253521126761,0.05319148936170213,all_gt
bl_hmm_disagreement__ni_k2_r2,R2,193,19,122,7,0.3684210526315789,0.05737704918032787,all_gt
bl_hmm_disagreement__ni_k2_r2,R3,160,21,128,5,0.23809523809523808,0.0390625,all_gt
bl_hmm_disagreement__ni_k2_r2,R4,136,40,110,19,0.475,0.17272727272727273,all_gt
bl_hmm_disagreement__ni_k2_r2,R5,173,66,88,25,0.3787878787878788,0.2840909090909091,all_gt
bl_hmm_disagreement__ni_k2_r2,L1,217,10,94,7,0.7,0.07446808510638298,assigned_gt
bl_hmm_disagreement__ni_k2_r2,L2,188,6,158,4,0.6666666666666666,0.02531645569620253,assigned_gt
bl_hmm_disagreement__ni_k2_r2,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k2_r2,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k2_r2,L5,225,18,131,17,0.9444444444444444,0.1297709923664122,assigned_gt
bl_hmm_disagreement__ni_k2_r2,R1,190,9,94,5,0.5555555555555556,0.05319148936170213,assigned_gt
bl_hmm_disagreement__ni_k2_r2,R2,182,8,122,7,0.875,0.05737704918032787,assigned_gt
bl_hmm_disagreement__ni_k2_r2,R3,146,7,128,5,0.7142857142857143,0.0390625,assigned_gt
bl_hmm_disagreement__ni_k2_r2,R4,118,22,110,19,0.8636363636363636,0.17272727272727273,assigned_gt
bl_hmm_disagreement__ni_k2_r2,R5,134,27,88,25,0.9259259259259259,0.2840909090909091,assigned_gt
bl_hmm_disagreement__ni_k2_r4,L1,252,45,103,7,0.15555555555555556,0.06796116504854369,all_gt
bl_hmm_disagreement__ni_k2_r4,L2,207,25,158,4,0.16,0.02531645569620253,all_gt
bl_hmm_disagreement__ni_k2_r4,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k2_r4,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k2_r4,L5,279,72,134,17,0.2361111111111111,0.12686567164179105,all_gt
bl_hmm_disagreement__ni_k2_r4,R1,252,71,99,5,0.07042253521126761,0.050505050505050504,all_gt
bl_hmm_disagreement__ni_k2_r4,R2,193,19,124,7,0.3684210526315789,0.056451612903225805,all_gt
bl_hmm_disagreement__ni_k2_r4,R3,160,21,130,5,0.23809523809523808,0.038461538461538464,all_gt
bl_hmm_disagreement__ni_k2_r4,R4,136,40,112,19,0.475,0.16964285714285715,all_gt
bl_hmm_disagreement__ni_k2_r4,R5,173,66,91,25,0.3787878787878788,0.27472527472527475,all_gt
bl_hmm_disagreement__ni_k2_r4,L1,217,10,103,7,0.7,0.06796116504854369,assigned_gt
bl_hmm_disagreement__ni_k2_r4,L2,188,6,158,4,0.6666666666666666,0.02531645569620253,assigned_gt
bl_hmm_disagreement__ni_k2_r4,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k2_r4,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k2_r4,L5,225,18,134,17,0.9444444444444444,0.12686567164179105,assigned_gt
bl_hmm_disagreement__ni_k2_r4,R1,190,9,99,5,0.5555555555555556,0.050505050505050504,assigned_gt
bl_hmm_disagreement__ni_k2_r4,R2,182,8,124,7,0.875,0.056451612903225805,assigned_gt
bl_hmm_disagreement__ni_k2_r4,R3,146,7,130,5,0.7142857142857143,0.038461538461538464,assigned_gt
bl_hmm_disagreement__ni_k2_r4,R4,118,22,112,19,0.8636363636363636,0.16964285714285715,assigned_gt
bl_hmm_disagreement__ni_k2_r4,R5,134,27,91,25,0.9259259259259259,0.27472527472527475,assigned_gt
bl_hmm_disagreement__ni_k3_r1,L1,252,45,88,7,0.15555555555555556,0.07954545454545454,all_gt
bl_hmm_disagreement__ni_k3_r1,L2,207,25,157,3,0.12,0.01910828025477707,all_gt
bl_hmm_disagreement__ni_k3_r1,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k3_r1,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k3_r1,L5,279,72,126,17,0.2361111111111111,0.1349206349206349,all_gt
bl_hmm_disagreement__ni_k3_r1,R1,252,71,82,4,0.056338028169014086,0.04878048780487805,all_gt
bl_hmm_disagreement__ni_k3_r1,R2,193,19,121,7,0.3684210526315789,0.05785123966942149,all_gt
bl_hmm_disagreement__ni_k3_r1,R3,160,21,127,5,0.23809523809523808,0.03937007874015748,all_gt
bl_hmm_disagreement__ni_k3_r1,R4,136,40,109,18,0.45,0.1651376146788991,all_gt
bl_hmm_disagreement__ni_k3_r1,R5,173,66,83,25,0.3787878787878788,0.30120481927710846,all_gt
bl_hmm_disagreement__ni_k3_r1,L1,217,10,88,7,0.7,0.07954545454545454,assigned_gt
bl_hmm_disagreement__ni_k3_r1,L2,188,6,157,3,0.5,0.01910828025477707,assigned_gt
bl_hmm_disagreement__ni_k3_r1,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k3_r1,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k3_r1,L5,225,18,126,17,0.9444444444444444,0.1349206349206349,assigned_gt
bl_hmm_disagreement__ni_k3_r1,R1,190,9,82,4,0.4444444444444444,0.04878048780487805,assigned_gt
bl_hmm_disagreement__ni_k3_r1,R2,182,8,121,7,0.875,0.05785123966942149,assigned_gt
bl_hmm_disagreement__ni_k3_r1,R3,146,7,127,5,0.7142857142857143,0.03937007874015748,assigned_gt
bl_hmm_disagreement__ni_k3_r1,R4,118,22,109,18,0.8181818181818182,0.1651376146788991,assigned_gt
bl_hmm_disagreement__ni_k3_r1,R5,134,27,83,25,0.9259259259259259,0.30120481927710846,assigned_gt
bl_hmm_disagreement__ni_k3_r2,L1,252,45,90,7,0.15555555555555556,0.07777777777777778,all_gt
bl_hmm_disagreement__ni_k3_r2,L2,207,25,157,3,0.12,0.01910828025477707,all_gt
bl_hmm_disagreement__ni_k3_r2,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k3_r2,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k3_r2,L5,279,72,126,17,0.2361111111111111,0.1349206349206349,all_gt
bl_hmm_disagreement__ni_k3_r2,R1,252,71,84,5,0.07042253521126761,0.05952380952380952,all_gt
bl_hmm_disagreement__ni_k3_r2,R2,193,19,121,7,0.3684210526315789,0.05785123966942149,all_gt
bl_hmm_disagreement__ni_k3_r2,R3,160,21,127,5,0.23809523809523808,0.03937007874015748,all_gt
bl_hmm_disagreement__ni_k3_r2,R4,136,40,110,19,0.475,0.17272727272727273,all_gt
bl_hmm_disagreement__ni_k3_r2,R5,173,66,84,25,0.3787878787878788,0.2976190476190476,all_gt
bl_hmm_disagreement__ni_k3_r2,L1,217,10,90,7,0.7,0.07777777777777778,assigned_gt
bl_hmm_disagreement__ni_k3_r2,L2,188,6,157,3,0.5,0.01910828025477707,assigned_gt
bl_hmm_disagreement__ni_k3_r2,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k3_r2,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k3_r2,L5,225,18,126,17,0.9444444444444444,0.1349206349206349,assigned_gt
bl_hmm_disagreement__ni_k3_r2,R1,190,9,84,5,0.5555555555555556,0.05952380952380952,assigned_gt
bl_hmm_disagreement__ni_k3_r2,R2,182,8,121,7,0.875,0.05785123966942149,assigned_gt
bl_hmm_disagreement__ni_k3_r2,R3,146,7,127,5,0.7142857142857143,0.03937007874015748,assigned_gt
bl_hmm_disagreement__ni_k3_r2,R4,118,22,110,19,0.8636363636363636,0.17272727272727273,assigned_gt
bl_hmm_disagreement__ni_k3_r2,R5,134,27,84,25,0.9259259259259259,0.2976190476190476,assigned_gt
bl_hmm_disagreement__ni_k3_r4,L1,252,45,93,7,0.15555555555555556,0.07526881720430108,all_gt
bl_hmm_disagreement__ni_k3_r4,L2,207,25,157,3,0.12,0.01910828025477707,all_gt
bl_hmm_disagreement__ni_k3_r4,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k3_r4,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k3_r4,L5,279,72,128,17,0.2361111111111111,0.1328125,all_gt
bl_hmm_disagreement__ni_k3_r4,R1,252,71,84,5,0.07042253521126761,0.05952380952380952,all_gt
bl_hmm_disagreement__ni_k3_r4,R2,193,19,121,7,0.3684210526315789,0.05785123966942149,all_gt
bl_hmm_disagreement__ni_k3_r4,R3,160,21,127,5,0.23809523809523808,0.03937007874015748,all_gt
bl_hmm_disagreement__ni_k3_r4,R4,136,40,111,19,0.475,0.17117117117117117,all_gt
bl_hmm_disagreement__ni_k3_r4,R5,173,66,84,25,0.3787878787878788,0.2976190476190476,all_gt
bl_hmm_disagreement__ni_k3_r4,L1,217,10,93,7,0.7,0.07526881720430108,assigned_gt
bl_hmm_disagreement__ni_k3_r4,L2,188,6,157,3,0.5,0.01910828025477707,assigned_gt
bl_hmm_disagreement__ni_k3_r4,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k3_r4,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k3_r4,L5,225,18,128,17,0.9444444444444444,0.1328125,assigned_gt
bl_hmm_disagreement__ni_k3_r4,R1,190,9,84,5,0.5555555555555556,0.05952380952380952,assigned_gt
bl_hmm_disagreement__ni_k3_r4,R2,182,8,121,7,0.875,0.05785123966942149,assigned_gt
bl_hmm_disagreement__ni_k3_r4,R3,146,7,127,5,0.7142857142857143,0.03937007874015748,assigned_gt
bl_hmm_disagreement__ni_k3_r4,R4,118,22,111,19,0.8636363636363636,0.17117117117117117,assigned_gt
bl_hmm_disagreement__ni_k3_r4,R5,134,27,84,25,0.9259259259259259,0.2976190476190476,assigned_gt
bl_hmm_disagreement__ni_k5_r1,L1,252,45,87,7,0.15555555555555556,0.08045977011494253,all_gt
bl_hmm_disagreement__ni_k5_r1,L2,207,25,157,3,0.12,0.01910828025477707,all_gt
bl_hmm_disagreement__ni_k5_r1,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k5_r1,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k5_r1,L5,279,72,124,17,0.2361111111111111,0.13709677419354838,all_gt
bl_hmm_disagreement__ni_k5_r1,R1,252,71,81,4,0.056338028169014086,0.04938271604938271,all_gt
bl_hmm_disagreement__ni_k5_r1,R2,193,19,121,7,0.3684210526315789,0.05785123966942149,all_gt
bl_hmm_disagreement__ni_k5_r1,R3,160,21,127,5,0.23809523809523808,0.03937007874015748,all_gt
bl_hmm_disagreement__ni_k5_r1,R4,136,40,109,18,0.45,0.1651376146788991,all_gt
bl_hmm_disagreement__ni_k5_r1,R5,173,66,83,25,0.3787878787878788,0.30120481927710846,all_gt
bl_hmm_disagreement__ni_k5_r1,L1,217,10,87,7,0.7,0.08045977011494253,assigned_gt
bl_hmm_disagreement__ni_k5_r1,L2,188,6,157,3,0.5,0.01910828025477707,assigned_gt
bl_hmm_disagreement__ni_k5_r1,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k5_r1,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k5_r1,L5,225,18,124,17,0.9444444444444444,0.13709677419354838,assigned_gt
bl_hmm_disagreement__ni_k5_r1,R1,190,9,81,4,0.4444444444444444,0.04938271604938271,assigned_gt
bl_hmm_disagreement__ni_k5_r1,R2,182,8,121,7,0.875,0.05785123966942149,assigned_gt
bl_hmm_disagreement__ni_k5_r1,R3,146,7,127,5,0.7142857142857143,0.03937007874015748,assigned_gt
bl_hmm_disagreement__ni_k5_r1,R4,118,22,109,18,0.8181818181818182,0.1651376146788991,assigned_gt
bl_hmm_disagreement__ni_k5_r1,R5,134,27,83,25,0.9259259259259259,0.30120481927710846,assigned_gt
bl_hmm_disagreement__ni_k5_r2,L1,252,45,87,7,0.15555555555555556,0.08045977011494253,all_gt
bl_hmm_disagreement__ni_k5_r2,L2,207,25,157,3,0.12,0.01910828025477707,all_gt
bl_hmm_disagreement__ni_k5_r2,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k5_r2,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k5_r2,L5,279,72,124,17,0.2361111111111111,0.13709677419354838,all_gt
bl_hmm_disagreement__ni_k5_r2,R1,252,71,81,4,0.056338028169014086,0.04938271604938271,all_gt
bl_hmm_disagreement__ni_k5_r2,R2,193,19,121,7,0.3684210526315789,0.05785123966942149,all_gt
bl_hmm_disagreement__ni_k5_r2,R3,160,21,127,5,0.23809523809523808,0.03937007874015748,all_gt
bl_hmm_disagreement__ni_k5_r2,R4,136,40,109,18,0.45,0.1651376146788991,all_gt
bl_hmm_disagreement__ni_k5_r2,R5,173,66,83,25,0.3787878787878788,0.30120481927710846,all_gt
bl_hmm_disagreement__ni_k5_r2,L1,217,10,87,7,0.7,0.08045977011494253,assigned_gt
bl_hmm_disagreement__ni_k5_r2,L2,188,6,157,3,0.5,0.01910828025477707,assigned_gt
bl_hmm_disagreement__ni_k5_r2,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k5_r2,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k5_r2,L5,225,18,124,17,0.9444444444444444,0.13709677419354838,assigned_gt
bl_hmm_disagreement__ni_k5_r2,R1,190,9,81,4,0.4444444444444444,0.04938271604938271,assigned_gt
bl_hmm_disagreement__ni_k5_r2,R2,182,8,121,7,0.875,0.05785123966942149,assigned_gt
bl_hmm_disagreement__ni_k5_r2,R3,146,7,127,5,0.7142857142857143,0.03937007874015748,assigned_gt
bl_hmm_disagreement__ni_k5_r2,R4,118,22,109,18,0.8181818181818182,0.1651376146788991,assigned_gt
bl_hmm_disagreement__ni_k5_r2,R5,134,27,83,25,0.9259259259259259,0.30120481927710846,assigned_gt
bl_hmm_disagreement__ni_k5_r4,L1,252,45,87,7,0.15555555555555556,0.08045977011494253,all_gt
bl_hmm_disagreement__ni_k5_r4,L2,207,25,157,3,0.12,0.01910828025477707,all_gt
bl_hmm_disagreement__ni_k5_r4,L3,110,20,90,4,0.2,0.044444444444444446,all_gt
bl_hmm_disagreement__ni_k5_r4,L4,38,13,30,5,0.38461538461538464,0.16666666666666666,all_gt
bl_hmm_disagreement__ni_k5_r4,L5,279,72,124,17,0.2361111111111111,0.13709677419354838,all_gt
bl_hmm_disagreement__ni_k5_r4,R1,252,71,81,4,0.056338028169014086,0.04938271604938271,all_gt
bl_hmm_disagreement__ni_k5_r4,R2,193,19,121,7,0.3684210526315789,0.05785123966942149,all_gt
bl_hmm_disagreement__ni_k5_r4,R3,160,21,127,5,0.23809523809523808,0.03937007874015748,all_gt
bl_hmm_disagreement__ni_k5_r4,R4,136,40,109,18,0.45,0.1651376146788991,all_gt
bl_hmm_disagreement__ni_k5_r4,R5,173,66,83,25,0.3787878787878788,0.30120481927710846,all_gt
bl_hmm_disagreement__ni_k5_r4,L1,217,10,87,7,0.7,0.08045977011494253,assigned_gt
bl_hmm_disagreement__ni_k5_r4,L2,188,6,157,3,0.5,0.01910828025477707,assigned_gt
bl_hmm_disagreement__ni_k5_r4,L3,95,5,90,4,0.8,0.044444444444444446,assigned_gt
bl_hmm_disagreement__ni_k5_r4,L4,30,5,30,5,1.0,0.16666666666666666,assigned_gt
bl_hmm_disagreement__ni_k5_r4,L5,225,18,124,17,0.9444444444444444,0.13709677419354838,assigned_gt
bl_hmm_disagreement__ni_k5_r4,R1,190,9,81,4,0.4444444444444444,0.04938271604938271,assigned_gt
bl_hmm_disagreement__ni_k5_r4,R2,182,8,121,7,0.875,0.05785123966942149,assigned_gt
bl_hmm_disagreement__ni_k5_r4,R3,146,7,127,5,0.7142857142857143,0.03937007874015748,assigned_gt
bl_hmm_disagreement__ni_k5_r4,R4,118,22,109,18,0.8181818181818182,0.1651376146788991,assigned_gt
bl_hmm_disagreement__ni_k5_r4,R5,134,27,83,25,0.9259259259259259,0.30120481927710846,assigned_gt
bl_practical_or_rate995__ni_k2_r1,L1,252,45,25,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r1,L2,207,25,15,1,0.04,0.06666666666666667,all_gt
bl_practical_or_rate995__ni_k2_r1,L3,110,20,8,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r1,L4,38,13,4,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r1,L5,279,72,64,6,0.08333333333333333,0.09375,all_gt
bl_practical_or_rate995__ni_k2_r1,R1,252,71,21,1,0.014084507042253521,0.047619047619047616,all_gt
bl_practical_or_rate995__ni_k2_r1,R2,193,19,16,1,0.05263157894736842,0.0625,all_gt
bl_practical_or_rate995__ni_k2_r1,R3,160,21,13,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r1,R4,136,40,14,1,0.025,0.07142857142857142,all_gt
bl_practical_or_rate995__ni_k2_r1,R5,173,66,22,10,0.15151515151515152,0.45454545454545453,all_gt
bl_practical_or_rate995__ni_k2_r1,L1,217,10,25,0,0.0,0.0,assigned_gt
bl_practical_or_rate995__ni_k2_r1,L2,188,6,15,1,0.16666666666666666,0.06666666666666667,assigned_gt
bl_practical_or_rate995__ni_k2_r1,L3,95,5,8,0,0.0,0.0,assigned_gt
bl_practical_or_rate995__ni_k2_r1,L4,30,5,4,0,0.0,0.0,assigned_gt
bl_practical_or_rate995__ni_k2_r1,L5,225,18,64,6,0.3333333333333333,0.09375,assigned_gt
bl_practical_or_rate995__ni_k2_r1,R1,190,9,21,1,0.1111111111111111,0.047619047619047616,assigned_gt
bl_practical_or_rate995__ni_k2_r1,R2,182,8,16,1,0.125,0.0625,assigned_gt
bl_practical_or_rate995__ni_k2_r1,R3,146,7,13,0,0.0,0.0,assigned_gt
bl_practical_or_rate995__ni_k2_r1,R4,118,22,14,1,0.045454545454545456,0.07142857142857142,assigned_gt
bl_practical_or_rate995__ni_k2_r1,R5,134,27,22,10,0.37037037037037035,0.45454545454545453,assigned_gt
bl_practical_or_rate995__ni_k2_r2,L1,252,45,29,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r2,L2,207,25,23,1,0.04,0.043478260869565216,all_gt
bl_practical_or_rate995__ni_k2_r2,L3,110,20,13,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r2,L4,38,13,5,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r2,L5,279,72,67,7,0.09722222222222222,0.1044776119402985,all_gt
bl_practical_or_rate995__ni_k2_r2,R1,252,71,28,3,0.04225352112676056,0.10714285714285714,all_gt
bl_practical_or_rate995__ni_k2_r2,R2,193,19,22,1,0.05263157894736842,0.045454545454545456,all_gt
bl_practical_or_rate995__ni_k2_r2,R3,160,21,18,0,0.0,0.0,all_gt
bl_practical_or_rate995__ni_k2_r2,R4,136,40,19,3,0.075,0.15789473684210525,all_gt
bl_practical_or_rate995__ni_k2_r2,R5,173,66,26,10,0.15151515151515152,0.38461538461538464,all_gt
bl_practical_or_rate995__ni_k2_r2,L1,217,10,29,0,0.0,0.0,assigned_gt
bl_practical_or_rate995__ni_k2_r2,L2,188,6,23,1,0.16666666666666666,0.043478260869565216,assigned_gt
bl_practical_or_rate995__ni_k2_r2,L3,95,5,13,0,0.0,0.0,assigned_gt
bl_practical_or_rate995__ni_k2_r2,L4,30,5,5,0,0.0,0.0,assigned_gt
bl_practical_or_rate995__ni_k2_r2,L5,225,18,67,7,0.3888888888888889,0.1044776119402985,assigned_gt
bl_practical_or_rate995__ni_k2_r2,R1,190,9,28,3,0.3333333333333333,0.10714285714285714,assigned_gt
